   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
211             ,   22 15 41 ,   52 42 27,      8.811,      0.000,      0.000,        2.655,        6.487,      5.338
212             ,   26 35 09 ,   47 24 23,      7.886,      0.000,      0.000,        2.598,        5.192,      5.337
213             ,   31 20 26 ,   43 06 29,      7.295,      0.000,      0.000,        2.593,        4.258,      5.326
214             ,   40 24 55 ,   36 33 59,      6.654,      0.000,      0.000,        2.570,        3.018,      5.344
215             ,   62 34 42 ,   28 11 33,      6.071,      0.000,      0.000,        2.546,        1.321,      5.351
216             ,   74 09 41 ,   25 53 50,      5.950,      0.000,      0.000,        2.500,        0.709,      5.352
217             ,  109 15 39 ,   25 53 48,      5.958,      0.000,      0.000,        2.456,       -0.858,      5.359
218             ,  121 48 19 ,   28 19 35,      6.088,      0.000,      0.000,        2.455,       -1.523,      5.359
219             ,  141 02 48 ,   35 53 53,      6.612,      0.000,      0.000,        2.437,       -3.015,      5.356
220             ,  151 40 34 ,   43 42 07,      7.414,      0.000,      0.000,        2.430,       -4.509,      5.360
221             ,  158 01 08 ,   41 34 08,      7.186,      0.000,      0.000,        1.785,       -4.421,      5.376
222             ,  148 34 09 ,   33 17 02,      6.424,      0.000,      0.000,        1.838,       -3.008,      5.370
223             ,  131 12 57 ,   24 44 42,      5.913,      0.000,      0.000,        1.862,       -1.631,      5.370
224             ,  109 23 13 ,   20 24 49,      5.727,      0.000,      0.000,        1.884,       -0.663,      5.367
225             ,   67 17 57 ,   21 14 17,      5.756,      0.000,      0.000,        1.924,        0.805,      5.365
226             ,   51 59 36 ,   24 30 57,      5.893,      0.000,      0.000,        1.927,        1.506,      5.362
227             ,   40 09 07 ,   29 22 36,      6.156,      0.000,      0.000,        1.947,        2.308,      5.365
228             ,   23 33 52 ,   43 07 20,      7.315,      0.000,      0.000,        1.999,        4.583,      5.339
229             ,   17 21 22 ,   52 22 03,      8.770,      0.000,      0.000,        2.072,        6.629,      5.355
230             ,   14 04 29 ,   58 05 26,     10.129,      0.000,      0.000,        2.091,        8.340,      5.354
231             ,   10 31 24 ,   54 36 41,      9.817,      0.000,      0.000,        1.462,        7.868,      5.685
232             ,   10 31 35 ,   50 25 14,     10.362,      0.000,      0.000,        1.459,        7.852,      6.602
233             ,   13 45 18 ,   46 04 28,      8.239,      0.000,      0.000,        1.411,        5.764,      5.716
234             ,   13 45 25 ,   41 53 29,      8.842,      0.000,      0.000,        1.404,        5.734,      6.582
235             ,   18 29 46 ,   38 08 43,      7.013,      0.000,      0.000,        1.374,        4.108,      5.515
236             ,   17 06 48 ,   34 52 39,      8.145,      0.000,      0.000,        1.371,        4.452,      6.682
