Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
252             ,  287 18 53 ,   17 11 52,      6.586,      0.000,      0.000,       -1.859,        0.580,      6.291
253             ,  287 19 09 ,   16 24 19,      6.917,      0.000,      0.000,       -1.865,        0.582,      6.636
254             ,  250 02 33 ,   19 21 43,      5.891,      0.000,      0.000,       -1.836,       -0.667,      5.558
255             ,  250 02 30 ,   17 41 33,      6.462,      0.000,      0.000,       -1.846,       -0.670,      6.156
256             ,  250 02 32 ,   16 22 44,      6.994,      0.000,      0.000,       -1.854,       -0.673,      6.710
257             ,  219 36 28 ,   27 06 00,      6.304,      0.000,      0.000,       -1.831,       -2.212,      5.612
258             ,  219 36 08 ,   25 02 32,      6.797,      0.000,      0.000,       -1.834,       -2.217,      6.158
259             ,  219 36 09 ,   23 35 20,      7.240,      0.000,      0.000,       -1.847,       -2.232,      6.635
260             ,  209 00 16 ,   33 40 17,      6.783,      0.000,      0.000,       -1.824,       -3.289,      5.645
261             ,  209 00 14 ,   31 46 04,      7.150,      0.000,      0.000,       -1.825,       -3.292,      6.079
262             ,  209 00 12 ,   29 31 53,      7.671,      0.000,      0.000,       -1.833,       -3.307,      6.674
263             ,  203 48 13 ,   38 46 50,      7.176,      0.000,      0.000,       -1.814,       -4.113,      5.594
264             ,  203 48 08 ,   36 46 05,      7.523,      0.000,      0.000,       -1.817,       -4.120,      6.026
265             ,  203 48 14 ,   34 11 56,      8.037,      0.000,      0.000,       -1.823,       -4.133,      6.647
266             ,  200 57 31 ,   41 19 07,      7.693,      0.000,      0.000,       -1.817,       -4.743,      5.778
267             ,  200 57 50 ,   37 26 19,      8.365,      0.000,      0.000,       -1.819,       -4.749,      6.642
268             ,  331 11 32 ,   33 14 44,      6.620,      0.000,      0.000,       -1.749,        3.180,      5.536
269             ,  331 11 30 ,   31 00 00,      7.043,      0.000,      0.000,       -1.748,        3.178,      6.037
270             ,  331 11 30 ,   28 47 08,      7.535,      0.000,      0.000,       -1.748,        3.179,      6.604
271             ,  350 14 13 ,   30 19 54,      6.399,      0.000,      0.000,       -0.548,        3.185,      5.523
272             ,  350 14 14 ,   28 12 31,      6.833,      0.000,      0.000,       -0.548,        3.183,      6.021
273             ,  350 14 14 ,   26 05 46,      7.340,      0.000,      0.000,       -0.548,        3.182,      6.592
274             ,   10 07 35 ,   30 06 30,      6.450,      0.000,      0.000,        0.569,        3.185,      5.580
275             ,   10 07 32 ,   27 54 04,      6.909,      0.000,      0.000,        0.568,        3.183,      6.106
276             ,   10 07 29 ,   26 11 33,      7.321,      0.000,      0.000,        0.568,        3.181,      6.570
277             ,   26 12 22 ,   31 44 52,      6.756,      0.000,      0.000,        1.570,        3.190,      5.745
278             ,   26 12 19 ,   30 00 24,      7.102,      0.000,      0.000,        1.568,        3.187,      6.150
279             ,   26 12 22 ,   27 40 48,      7.654,      0.000,      0.000,        1.570,        3.190,      6.778
280             ,   43 22 23 ,   37 32 47,      7.222,      0.000,      0.000,        3.022,        3.199,      5.726
281             ,   43 22 21 ,   35 09 59,      7.627,      0.000,      0.000,        3.017,        3.193,      6.235
282             ,   43 22 22 ,   33 20 41,      7.990,      0.000,      0.000,        3.016,        3.192,      6.675
283             ,  209 41 53 ,  105 06 12,      5.010,      0.000,      0.000,       -2.396,       -4.201,     -1.305
284             ,  209 41 53 ,   86 10 32,      4.848,      0.000,      0.000,       -2.397,       -4.202,      0.323
285             ,  209 41 55 ,   67 25 29,      5.241,      0.000,      0.000,       -2.398,       -4.204,      2.012
286             ,  209 41 59 ,   48 46 59,      6.429,      0.000,      0.000,       -2.396,       -4.201,      4.236
287             ,  209 41 57 ,   42 54 42,      7.092,      0.000,      0.000,       -2.392,       -4.194,      5.194
288             ,  214 12 05 ,   44 27 51,      7.261,      0.000,      0.000,       -2.859,       -4.206,      5.182
289             ,  214 12 04 ,   51 09 40,      6.540,      0.000,      0.000,       -2.863,       -4.213,      4.101
290             ,  214 11 57 ,   65 16 01,      5.607,      0.000,      0.000,       -2.862,       -4.212,      2.346
291             ,  214 11 56 ,   88 06 43,      5.092,      0.000,      0.000,       -2.860,       -4.209,      0.168
292             ,  196 35 42 ,  106 48 55,      4.582,      0.000,      0.000,       -1.253,       -4.204,     -1.326
293             ,  196 35 48 ,   79 48 08,      4.455,      0.000,      0.000,       -1.252,       -4.202,      0.789
294             ,  196 35 49 ,   63 38 58,      4.889,      0.000,      0.000,       -1.251,       -4.198,      2.170
295             ,  196 35 50 ,   41 49 57,      6.558,      0.000,      0.000,       -1.249,       -4.192,      4.886
296             ,  196 35 51 ,   33 04 16,      8.002,      0.000,      0.000,       -1.247,       -4.184,      6.705
297             ,  191 21 30 ,   32 15 43,      7.978,      0.000,      0.000,       -0.839,       -4.175,      6.746
298             ,  191 21 30 ,   41 04 55,      6.494,      0.000,      0.000,       -0.840,       -4.184,      4.895
299             ,  191 21 29 ,   62 43 50,      4.813,      0.000,      0.000,       -0.843,       -4.194,      2.205
