Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
238             ,    6 43 50 ,   54 55 06,     10.026,      0.000,      0.000,        0.962,        8.148,      5.762
239             ,    6 43 54 ,   50 07 05,     10.544,      0.000,      0.000,        0.948,        8.035,      6.761
240             ,    9 22 19 ,   40 37 42,      8.710,      0.000,      0.000,        0.924,        5.596,      6.611
241             ,    9 22 16 ,   45 29 14,      8.021,      0.000,      0.000,        0.931,        5.644,      5.624
242             ,   15 05 59 ,   28 00 46,      7.391,      0.000,      0.000,        0.904,        3.351,      6.525
243             ,   15 21 13 ,   32 25 41,      6.273,      0.000,      0.000,        0.891,        3.244,      5.295
244             ,   25 41 32 ,   17 08 25,      6.960,      0.000,      0.000,        0.889,        1.849,      6.651
245             ,   25 41 30 ,   20 15 32,      5.981,      0.000,      0.000,        0.898,        1.866,      5.611
246             ,   72 30 17 ,    7 49 48,      6.774,      0.000,      0.000,        0.880,        0.277,      6.711
247             ,   72 30 18 ,    9 24 14,      5.688,      0.000,      0.000,        0.886,        0.279,      5.612
248             ,  144 01 14 ,   12 28 08,      6.843,      0.000,      0.000,        0.868,       -1.196,      6.682
249             ,  144 01 14 ,   14 23 31,      5.948,      0.000,      0.000,        0.868,       -1.196,      5.761
250             ,  161 42 28 ,   21 58 35,      7.256,      0.000,      0.000,        0.852,       -2.578,      6.728
251             ,  161 42 28 ,   25 41 58,      6.315,      0.000,      0.000,        0.859,       -2.600,      5.690
252             ,  171 23 52 ,   39 14 11,      8.810,      0.000,      0.000,        0.833,       -5.510,      6.824
253             ,  170 48 53 ,   42 16 59,      7.826,      0.000,      0.000,        0.840,       -5.198,      5.790
254             ,  157 48 03 ,  102 19 36,      5.383,      0.000,      0.000,        1.987,       -4.869,     -1.149
255             ,  157 48 13 ,   77 32 38,      5.387,      0.000,      0.000,        1.987,       -4.871,      1.162
256             ,  158 37 39 ,   61 14 36,      5.970,      0.000,      0.000,        1.907,       -4.873,      2.872
257             ,  158 37 41 ,   45 43 46,      7.303,      0.000,      0.000,        1.906,       -4.870,      5.098
258             ,  163 22 35 ,   44 42 38,      7.217,      0.000,      0.000,        1.453,       -4.865,      5.129
259             ,  162 36 39 ,   66 13 54,      5.575,      0.000,      0.000,        1.525,       -4.869,      2.247
260             ,  162 36 45 ,   88 34 43,      5.105,      0.000,      0.000,        1.525,       -4.870,      0.127
261             ,  162 36 47 ,  103 23 45,      5.247,      0.000,      0.000,        1.525,       -4.871,     -1.216
262             ,  175 53 07 ,  103 23 38,      5.013,      0.000,      0.000,        0.350,       -4.864,     -1.161
263             ,  175 53 19 ,   72 47 20,      5.110,      0.000,      0.000,        0.350,       -4.869,      1.512
264             ,  175 53 30 ,   55 31 43,      5.915,      0.000,      0.000,        0.349,       -4.864,      3.348
265             ,  175 53 29 ,   36 23 01,      8.210,      0.000,      0.000,        0.349,       -4.858,      6.610
266             ,  181 05 26 ,   36 22 49,      8.170,      0.000,      0.000,       -0.092,       -4.845,      6.578
