Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
200             ,  232 07 40 ,   90 05 00,      1.213,      0.000,      0.000,       -0.957,       -0.744,     -0.002
201             ,  232 07 47 ,   60 46 23,      1.389,      0.000,      0.000,       -0.957,       -0.744,      0.678
202             ,  232 07 53 ,   45 25 07,      1.701,      0.000,      0.000,       -0.956,       -0.744,      1.194
203             ,  232 07 45 ,   33 22 04,      2.196,      0.000,      0.000,       -0.954,       -0.742,      1.834
204             ,  235 26 28 ,   27 16 56,      2.844,      0.000,      0.000,       -1.074,       -0.739,      2.528
205             ,  235 26 17 ,   23 18 44,      3.297,      0.000,      0.000,       -1.074,       -0.740,      3.028
206             ,  196 50 28 ,   14 55 19,      3.032,      0.000,      0.000,       -0.226,       -0.747,      2.930
207             ,  194 52 01 ,   18 25 17,      2.458,      0.000,      0.000,       -0.199,       -0.751,      2.332
208             ,  193 34 43 ,   23 53 58,      1.914,      0.000,      0.000,       -0.182,       -0.754,      1.750
209             ,  193 34 55 ,   34 27 40,      1.375,      0.000,      0.000,       -0.183,       -0.756,      1.134
210             ,  193 34 48 ,   57 01 59,      0.927,      0.000,      0.000,       -0.183,       -0.756,      0.504
211             ,  134 08 20 ,  118 50 28,      1.242,      0.000,      0.000,        0.781,       -0.757,     -0.599
212             ,  134 08 26 ,   67 45 06,      1.186,      0.000,      0.000,        0.788,       -0.765,      0.449
213             ,  134 08 26 ,   53 28 26,      1.367,      0.000,      0.000,        0.788,       -0.765,      0.813
214             ,  134 34 22 ,   34 19 32,      1.931,      0.000,      0.000,        0.776,       -0.764,      1.595
215             ,  132 52 16 ,   25 03 03,      2.654,      0.000,      0.000,        0.824,       -0.765,      2.404
216             ,  115 28 35 ,   31 06 52,      3.469,      0.000,      0.000,        1.618,       -0.771,      2.970
217             ,  115 28 38 ,   36 13 15,      3.031,      0.000,      0.000,        1.617,       -0.770,      2.445
218             ,  114 48 59 ,   45 32 36,      2.570,      0.000,      0.000,        1.665,       -0.770,      1.800
219             ,  114 48 56 ,   64 00 57,      2.041,      0.000,      0.000,        1.665,       -0.770,      0.894
220             ,  114 48 55 ,   79 27 59,      1.865,      0.000,      0.000,        1.664,       -0.769,      0.341
221             ,  114 48 58 ,   97 09 10,      1.840,      0.000,      0.000,        1.657,       -0.766,     -0.229
222             ,  112 09 59 ,  122 18 46,      2.378,      0.000,      0.000,        1.861,       -0.758,     -1.271
223             ,  105 04 19 ,   99 53 50,      3.032,      0.000,      0.000,        2.885,       -0.777,     -0.521
224             ,  105 04 17 ,   87 47 46,      2.993,      0.000,      0.000,        2.888,       -0.778,      0.115
225             ,  105 04 18 ,   79 21 35,      3.049,      0.000,      0.000,        2.894,       -0.779,      0.563
226             ,  105 04 17 ,   70 05 01,      3.188,      0.000,      0.000,        2.894,       -0.779,      1.086
227             ,  105 13 09 ,   58 55 20,      3.457,      0.000,      0.000,        2.857,       -0.777,      1.784
228             ,  104 57 58 ,   51 46 27,      3.844,      0.000,      0.000,        2.918,       -0.780,      2.379
229             ,  104 57 57 ,   45 51 54,      4.210,      0.000,      0.000,        2.919,       -0.780,      2.932
230             ,  230 15 14 ,   12 54 30,      4.922,      0.000,      0.000,       -0.845,       -0.703,      4.797
231             ,  242 32 18 ,   20 23 49,      4.480,      0.000,      0.000,       -1.385,       -0.720,      4.199
232             ,  251 29 49 ,   27 49 50,      4.864,      0.000,      0.000,       -2.153,       -0.721,      4.301
233             ,  149 30 18 ,   11 40 24,      4.216,      0.000,      0.000,        0.433,       -0.735,      4.129
234             ,  110 37 36 ,   25 00 53,      5.029,      0.000,      0.000,        1.990,       -0.749,      4.557
235             ,   97 09 09 ,  106 58 43,      3.198,      0.000,      0.000,        3.034,       -0.381,     -0.934
236             ,  103 10 19 ,  100 24 15,      3.161,      0.000,      0.000,        3.027,       -0.708,     -0.571
237             ,  103 10 18 ,   87 21 05,      3.105,      0.000,      0.000,        3.020,       -0.707,      0.143
238             ,  103 10 16 ,   77 20 33,      3.173,      0.000,      0.000,        3.014,       -0.705,      0.695
239             ,  103 10 17 ,   69 13 54,      3.305,      0.000,      0.000,        3.009,       -0.704,      1.172
240             ,  100 56 11 ,   61 39 33,      3.478,      0.000,      0.000,        3.005,       -0.581,      1.651
241             ,  103 22 23 ,   55 18 33,      3.747,      0.000,      0.000,        2.997,       -0.713,      2.132
242             ,  103 22 25 ,   47 56 30,      4.136,      0.000,      0.000,        2.988,       -0.710,      2.771
243             ,   96 07 54 ,   47 09 35,      4.100,      0.000,      0.000,        2.989,       -0.321,      2.788
244             ,   96 07 54 ,   53 34 34,      3.756,      0.000,      0.000,        3.005,       -0.323,      2.230
245             ,   94 57 36 ,   58 31 24,      3.543,      0.000,      0.000,        3.010,       -0.261,      1.850
246             ,   94 57 34 ,   63 43 56,      3.372,      0.000,      0.000,        3.012,       -0.261,      1.492
247             ,   94 57 38 ,   73 46 31,      3.154,      0.000,      0.000,        3.017,       -0.262,      0.881
248             ,   94 57 36 ,   87 17 29,      3.037,      0.000,      0.000,        3.022,       -0.262,      0.143
249             ,   94 57 39 ,   99 29 17,      3.080,      0.000,      0.000,        3.027,       -0.263,     -0.508
250             ,   82 24 01 ,  107 15 15,      3.216,      0.000,      0.000,        3.045,        0.406,     -0.954
251             ,   82 24 02 ,   93 46 51,      3.074,      0.000,      0.000,        3.040,        0.406,     -0.203
252             ,   82 24 02 ,   85 29 10,      3.076,      0.000,      0.000,        3.039,        0.405,      0.242
253             ,   82 24 01 ,   77 53 19,      3.131,      0.000,      0.000,        3.034,        0.405,      0.657
254             ,   82 24 02 ,   68 46 11,      3.276,      0.000,      0.000,        3.027,        0.404,      1.186
