   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
246             ,    8 12 46 ,   37 46 55,      6.853,      0.000,      0.000,        0.600,        4.156,      5.416
247             ,   22 29 32 ,   39 29 59,      7.016,      0.000,      0.000,        1.707,        4.123,      5.414
248             ,   82 11 37 ,   24 56 14,      5.975,      0.000,      0.000,        2.496,        0.342,      5.418
249             ,   84 43 54 ,   28 16 43,      6.136,      0.000,      0.000,        2.895,        0.267,      5.404
250             ,  102 04 53 ,   25 06 10,      5.976,      0.000,      0.000,        2.479,       -0.531,      5.412
251             ,  101 12 34 ,   28 56 01,      6.173,      0.000,      0.000,        2.929,       -0.581,      5.402
252             ,  111 38 16 ,   26 20 08,      6.041,      0.000,      0.000,        2.491,       -0.988,      5.414
253             ,  111 38 14 ,   30 58 25,      6.297,      0.000,      0.000,        3.012,       -1.195,      5.399
254             ,  135 14 06 ,   35 47 27,      6.669,      0.000,      0.000,        2.746,       -2.769,      5.409
255             ,  132 05 37 ,   37 14 03,      6.794,      0.000,      0.000,        3.050,       -2.756,      5.409
256             ,  141 30 30 ,   39 40 53,      7.020,      0.000,      0.000,        2.790,       -3.508,      5.403
257             ,  146 41 48 ,   42 28 43,      7.329,      0.000,      0.000,        2.718,       -4.137,      5.406
258             ,  143 47 45 ,   43 41 05,      7.478,      0.000,      0.000,        3.051,       -4.168,      5.407
259             ,   32 57 48 ,   31 45 53,      6.643,      0.000,      0.000,        1.903,        2.934,      5.648
260             ,   32 00 08 ,   29 46 00,      7.210,      0.000,      0.000,        1.897,        3.036,      6.259
261             ,   32 00 12 ,   28 00 48,      7.614,      0.000,      0.000,        1.895,        3.033,      6.722
262             ,   46 46 46 ,   24 38 17,      6.233,      0.000,      0.000,        1.893,        1.779,      5.665
263             ,   46 46 43 ,   23 00 42,      6.622,      0.000,      0.000,        1.886,        1.773,      6.095
264             ,   46 46 45 ,   21 02 07,      7.196,      0.000,      0.000,        1.882,        1.769,      6.716
265             ,   76 16 49 ,   18 57 27,      5.960,      0.000,      0.000,        1.881,        0.459,      5.637
266             ,   76 16 47 ,   17 24 07,      6.438,      0.000,      0.000,        1.870,        0.457,      6.143
267             ,   76 16 48 ,   16 12 15,      6.903,      0.000,      0.000,        1.872,        0.457,      6.629
